Index,0
0,104.55634162522504
1,111.25486317690046
2,122.34567519579996
3,133.5726002889336
4,143.84079514296863
5,152.75313864340708
6,160.17227571406156
7,166.09882204697152
8,170.60544846160064
9,173.79401164034923
10,175.76992067918678
11,176.6280862436085
12,176.4370467689338
13,175.26600414034917
14,173.5036835890592
15,171.76379525408635
16,170.0645911922915
17,168.40504066398756
18,166.7841390586279
19,165.20090735768946
20,163.6543914478128
21,162.14366150840056
22,160.6678113117786
23,159.22627364376982
24,157.81785656677658
25,156.4417219693233
26,155.09705307659158
27,153.78305390850568
28,152.49894875144773
29,151.24398164327422
30,150.0174158712999
31,148.81853348293023
32,147.64663480862689
33,146.5010379969
34,145.38131666085272
35,144.28657344238306
36,143.2161777000534
37,142.16951483932772
38,141.14598590000486
39,140.14500715682223
40,139.1660097317824
41,138.2084392171517
42,137.2717553083702
43,136.355431446367
44,135.45895446890697
45,134.5820039604793
46,133.7239040498386
47,132.8841800864014
48,132.0623694960211
49,131.258021474075
50,130.47069668499074
51,129.6999669723686
52,128.94541507777916
53,128.20663435809715
54,127.4832286924788
55,126.77481184058145
56,126.08114298513318
57,125.40171296584734
58,124.73616476012336
59,124.08414999193566
60,123.44532939996242
61,122.81937232646534
62,122.20595660093488
63,121.60476816142108
64,121.01550093275368
65,120.43785665897019
66,119.87154466193762
67,119.31638485105708
68,118.77199308372593
69,118.23810057197348
70,117.71444440275269
71,117.20077042935316
72,116.69682870252228
73,116.20237709637063
74,115.71717847635128
75,115.24100313733854
76,114.77362676946296
77,114.31483066184859
78,113.86447951967821
79,113.4222843763082
80,112.98804334260689
81,112.5615598513962
82,112.14264253403054
83,111.73110509203609
84,111.32676616228723
85,110.92944917595673
86,110.53898221296356
87,110.15519785187885
88,109.77793301834942
89,109.40708796247813
90,109.04244592489144
91,108.68385612409027
92,108.33117145661062
93,107.98424857439385
94,106.17474428807472
95,105.83803652141555
96,105.506764217748
97,105.18079514393028
98,104.86000021497117
99,104.64585451977113
C0 (mm^3/s),7.115647602368778
dt,3.090909090909091
